Episode  | Reward     | Latency  | Reliab   | Success  | Fairness | L_Fair   | L_Rel    | L_Delay 
----------------------------------------------------------------------------------------------------
1        | 726.44     | 0.2982   | 1.0000   | 0.9547   | 0.8647   | 0.1000   | 0.1000   | 0.1000  
2        | 727.93     | 0.2956   | 1.0000   | 0.9547   | 0.8595   | 0.1000   | 0.1000   | 0.1000  
3        | 733.30     | 0.2927   | 1.0000   | 0.9613   | 0.8665   | 0.1000   | 0.1000   | 0.1001  
4        | 725.46     | 0.3006   | 1.0000   | 0.9580   | 0.8778   | 0.1000   | 0.1000   | 0.1001  
5        | 723.54     | 0.3038   | 1.0000   | 0.9527   | 0.8623   | 0.1000   | 0.1000   | 0.1001  
6        | 728.24     | 0.2956   | 1.0000   | 0.9567   | 0.8790   | 0.1000   | 0.1000   | 0.1001  
7        | 718.10     | 0.3105   | 1.0000   | 0.9480   | 0.8684   | 0.1000   | 0.1000   | 0.1001  
8        | 729.74     | 0.3005   | 1.0000   | 0.9627   | 0.8620   | 0.1000   | 0.1000   | 0.1002  
9        | 731.10     | 0.2972   | 1.0000   | 0.9587   | 0.8678   | 0.1000   | 0.1000   | 0.1002  
10       | 727.65     | 0.3039   | 1.0000   | 0.9573   | 0.8648   | 0.1000   | 0.1000   | 0.1002  
11       | 731.92     | 0.2891   | 1.0000   | 0.9600   | 0.8628   | 0.1001   | 0.1000   | 0.1002  
12       | 723.99     | 0.3027   | 1.0000   | 0.9540   | 0.8740   | 0.1001   | 0.1000   | 0.1002  
13       | 729.17     | 0.2971   | 1.0000   | 0.9607   | 0.8561   | 0.1001   | 0.1000   | 0.1003  
14       | 728.25     | 0.2999   | 1.0000   | 0.9540   | 0.8614   | 0.1001   | 0.1000   | 0.1003  
15       | 724.95     | 0.3058   | 1.0000   | 0.9507   | 0.8681   | 0.1001   | 0.1000   | 0.1003  
16       | 731.85     | 0.2939   | 1.0000   | 0.9627   | 0.8503   | 0.1001   | 0.1000   | 0.1003  
17       | 731.16     | 0.3009   | 1.0000   | 0.9627   | 0.8484   | 0.1001   | 0.1000   | 0.1004  
18       | 727.34     | 0.2998   | 1.0000   | 0.9573   | 0.8665   | 0.1001   | 0.1000   | 0.1004  
19       | 732.49     | 0.3020   | 1.0000   | 0.9627   | 0.8708   | 0.1001   | 0.1000   | 0.1004  
20       | 738.36     | 0.2748   | 1.0000   | 0.9567   | 0.8633   | 0.1001   | 0.1000   | 0.1004  
21       | 742.65     | 0.2752   | 1.0000   | 0.9680   | 0.8749   | 0.1001   | 0.1000   | 0.1004  
22       | 721.30     | 0.3107   | 1.0000   | 0.9547   | 0.8865   | 0.1001   | 0.1000   | 0.1005  
23       | 741.96     | 0.2811   | 1.0000   | 0.9653   | 0.8630   | 0.1001   | 0.1000   | 0.1005  
24       | 713.72     | 0.3270   | 1.0000   | 0.9500   | 0.8596   | 0.1001   | 0.1000   | 0.1005  
25       | 722.02     | 0.3086   | 1.0000   | 0.9553   | 0.8655   | 0.1001   | 0.1000   | 0.1005  
26       | 717.65     | 0.3039   | 1.0000   | 0.9487   | 0.8385   | 0.1001   | 0.1000   | 0.1005  
27       | 717.00     | 0.3107   | 1.0000   | 0.9447   | 0.8710   | 0.1001   | 0.1000   | 0.1006  
28       | 717.78     | 0.3218   | 1.0000   | 0.9553   | 0.8514   | 0.1002   | 0.1000   | 0.1006  
29       | 723.02     | 0.3067   | 1.0000   | 0.9553   | 0.8558   | 0.1002   | 0.1000   | 0.1006  
30       | 722.67     | 0.3003   | 1.0000   | 0.9473   | 0.8718   | 0.1002   | 0.1000   | 0.1006  
31       | 721.44     | 0.3093   | 1.0000   | 0.9600   | 0.8524   | 0.1002   | 0.1000   | 0.1007  
32       | 726.01     | 0.3010   | 1.0000   | 0.9607   | 0.8390   | 0.1002   | 0.1000   | 0.1007  
33       | 722.74     | 0.3089   | 1.0000   | 0.9553   | 0.8398   | 0.1002   | 0.1000   | 0.1007  
34       | 714.44     | 0.3142   | 1.0000   | 0.9493   | 0.8467   | 0.1002   | 0.1000   | 0.1007  
35       | 715.74     | 0.3171   | 1.0000   | 0.9507   | 0.8513   | 0.1002   | 0.1000   | 0.1008  
36       | 710.91     | 0.3113   | 1.0000   | 0.9467   | 0.7839   | 0.1002   | 0.1000   | 0.1008  
37       | 720.29     | 0.3074   | 1.0000   | 0.9520   | 0.8116   | 0.1002   | 0.1000   | 0.1008  
38       | 724.31     | 0.3041   | 1.0000   | 0.9547   | 0.8354   | 0.1003   | 0.1000   | 0.1008  
39       | 709.35     | 0.3270   | 1.0000   | 0.9413   | 0.8407   | 0.1003   | 0.1000   | 0.1009  
40       | 714.29     | 0.3205   | 1.0000   | 0.9513   | 0.7703   | 0.1003   | 0.1000   | 0.1009  
41       | 721.74     | 0.3125   | 1.0000   | 0.9587   | 0.7809   | 0.1003   | 0.1000   | 0.1009  
42       | 721.19     | 0.2932   | 1.0000   | 0.9487   | 0.8050   | 0.1003   | 0.1000   | 0.1009  
43       | 733.00     | 0.2904   | 1.0000   | 0.9553   | 0.8352   | 0.1003   | 0.1000   | 0.1010  
44       | 736.77     | 0.2794   | 1.0000   | 0.9573   | 0.8183   | 0.1004   | 0.1000   | 0.1010  
45       | 732.39     | 0.2965   | 1.0000   | 0.9633   | 0.7976   | 0.1004   | 0.1000   | 0.1010  
46       | 738.94     | 0.2718   | 1.0000   | 0.9587   | 0.8051   | 0.1004   | 0.1000   | 0.1010  
47       | 736.42     | 0.2844   | 1.0000   | 0.9640   | 0.7628   | 0.1004   | 0.1000   | 0.1010  
48       | 733.44     | 0.2790   | 1.0000   | 0.9533   | 0.8053   | 0.1004   | 0.1000   | 0.1011  
49       | 734.64     | 0.2868   | 1.0000   | 0.9620   | 0.7843   | 0.1004   | 0.1000   | 0.1011  
50       | 737.13     | 0.2796   | 1.0000   | 0.9620   | 0.7869   | 0.1005   | 0.1000   | 0.1011  
51       | 745.31     | 0.2729   | 1.0000   | 0.9687   | 0.8008   | 0.1005   | 0.1000   | 0.1011  
52       | 746.55     | 0.2800   | 1.0000   | 0.9720   | 0.7731   | 0.1005   | 0.1000   | 0.1011  
53       | 733.79     | 0.2867   | 1.0000   | 0.9607   | 0.7922   | 0.1005   | 0.1000   | 0.1011  
54       | 712.58     | 0.3196   | 1.0000   | 0.9493   | 0.7955   | 0.1005   | 0.1000   | 0.1012  
55       | 728.98     | 0.2914   | 1.0000   | 0.9553   | 0.8360   | 0.1006   | 0.1000   | 0.1012  
56       | 738.85     | 0.2759   | 1.0000   | 0.9587   | 0.8006   | 0.1006   | 0.1000   | 0.1012  
57       | 716.50     | 0.3195   | 1.0000   | 0.9533   | 0.7922   | 0.1006   | 0.1000   | 0.1012  
58       | 708.99     | 0.3262   | 1.0000   | 0.9480   | 0.8024   | 0.1006   | 0.1000   | 0.1013  
59       | 722.25     | 0.3053   | 1.0000   | 0.9487   | 0.8187   | 0.1006   | 0.1000   | 0.1013  
60       | 734.78     | 0.2808   | 1.0000   | 0.9620   | 0.8077   | 0.1006   | 0.1000   | 0.1013  
61       | 730.02     | 0.2971   | 1.0000   | 0.9627   | 0.8012   | 0.1007   | 0.1000   | 0.1013  
62       | 738.05     | 0.2831   | 1.0000   | 0.9600   | 0.8234   | 0.1007   | 0.1000   | 0.1013  
63       | 725.54     | 0.2929   | 1.0000   | 0.9533   | 0.8013   | 0.1007   | 0.1000   | 0.1014  
64       | 736.93     | 0.2860   | 1.0000   | 0.9680   | 0.8213   | 0.1007   | 0.1000   | 0.1014  
65       | 733.89     | 0.2863   | 1.0000   | 0.9627   | 0.8009   | 0.1007   | 0.1000   | 0.1014  
66       | 728.81     | 0.2855   | 1.0000   | 0.9560   | 0.8080   | 0.1008   | 0.1000   | 0.1014  
67       | 736.63     | 0.2825   | 1.0000   | 0.9633   | 0.8370   | 0.1008   | 0.1000   | 0.1014  
68       | 731.97     | 0.2930   | 1.0000   | 0.9600   | 0.8029   | 0.1008   | 0.1000   | 0.1015  
69       | 734.08     | 0.2817   | 1.0000   | 0.9607   | 0.7778   | 0.1008   | 0.1000   | 0.1015  
70       | 739.24     | 0.2837   | 1.0000   | 0.9680   | 0.8138   | 0.1008   | 0.1000   | 0.1015  
71       | 732.73     | 0.2876   | 1.0000   | 0.9600   | 0.8169   | 0.1008   | 0.1000   | 0.1015  
72       | 734.81     | 0.2869   | 1.0000   | 0.9600   | 0.8136   | 0.1008   | 0.1000   | 0.1015  
73       | 743.35     | 0.2705   | 1.0000   | 0.9687   | 0.8067   | 0.1009   | 0.1000   | 0.1016  
74       | 728.60     | 0.2885   | 1.0000   | 0.9587   | 0.8251   | 0.1009   | 0.1000   | 0.1016  
75       | 712.90     | 0.3172   | 1.0000   | 0.9453   | 0.7994   | 0.1009   | 0.1000   | 0.1016  
76       | 727.03     | 0.2920   | 1.0000   | 0.9500   | 0.8270   | 0.1009   | 0.1000   | 0.1016  
77       | 744.56     | 0.2683   | 1.0000   | 0.9667   | 0.8146   | 0.1009   | 0.1000   | 0.1016  
78       | 721.89     | 0.3079   | 1.0000   | 0.9547   | 0.8102   | 0.1009   | 0.1000   | 0.1017  
79       | 708.39     | 0.3209   | 1.0000   | 0.9447   | 0.7925   | 0.1010   | 0.1000   | 0.1017  
80       | 732.50     | 0.2890   | 1.0000   | 0.9593   | 0.8254   | 0.1010   | 0.1000   | 0.1017  
81       | 705.62     | 0.3223   | 1.0000   | 0.9453   | 0.7927   | 0.1010   | 0.1000   | 0.1017  
82       | 719.39     | 0.3017   | 1.0000   | 0.9500   | 0.8056   | 0.1010   | 0.1000   | 0.1018  
83       | 706.84     | 0.3289   | 1.0000   | 0.9467   | 0.7949   | 0.1010   | 0.1000   | 0.1018  
84       | 719.23     | 0.3130   | 1.0000   | 0.9520   | 0.7989   | 0.1011   | 0.1000   | 0.1018  
85       | 722.23     | 0.3055   | 1.0000   | 0.9527   | 0.8006   | 0.1011   | 0.1000   | 0.1018  
86       | 723.79     | 0.3071   | 1.0000   | 0.9613   | 0.8055   | 0.1011   | 0.1000   | 0.1019  
87       | 722.88     | 0.3082   | 1.0000   | 0.9533   | 0.8253   | 0.1011   | 0.1000   | 0.1019  
88       | 711.94     | 0.3178   | 1.0000   | 0.9453   | 0.7983   | 0.1011   | 0.1000   | 0.1019  
89       | 726.90     | 0.2969   | 1.0000   | 0.9553   | 0.8321   | 0.1011   | 0.1000   | 0.1019  
90       | 733.27     | 0.2843   | 1.0000   | 0.9600   | 0.8064   | 0.1012   | 0.1000   | 0.1020  
91       | 735.62     | 0.2881   | 1.0000   | 0.9640   | 0.8353   | 0.1012   | 0.1000   | 0.1020  
92       | 729.97     | 0.2848   | 1.0000   | 0.9553   | 0.8227   | 0.1012   | 0.1000   | 0.1020  
93       | 733.46     | 0.2850   | 1.0000   | 0.9620   | 0.8010   | 0.1012   | 0.1000   | 0.1020  
94       | 734.59     | 0.2875   | 1.0000   | 0.9620   | 0.8223   | 0.1012   | 0.1000   | 0.1020  
95       | 738.22     | 0.2806   | 1.0000   | 0.9667   | 0.8199   | 0.1012   | 0.1000   | 0.1020  
96       | 736.13     | 0.2868   | 1.0000   | 0.9640   | 0.7819   | 0.1013   | 0.1000   | 0.1021  
97       | 727.04     | 0.2903   | 1.0000   | 0.9580   | 0.8073   | 0.1013   | 0.1000   | 0.1021  
98       | 732.93     | 0.2899   | 1.0000   | 0.9593   | 0.7921   | 0.1013   | 0.1000   | 0.1021  
99       | 736.81     | 0.2814   | 1.0000   | 0.9587   | 0.7962   | 0.1013   | 0.1000   | 0.1021  
100      | 738.40     | 0.2786   | 1.0000   | 0.9627   | 0.8186   | 0.1013   | 0.1000   | 0.1021  
101      | 736.57     | 0.2818   | 1.0000   | 0.9640   | 0.8244   | 0.1013   | 0.1000   | 0.1022  
102      | 731.42     | 0.2883   | 1.0000   | 0.9547   | 0.7829   | 0.1014   | 0.1000   | 0.1022  
103      | 724.77     | 0.2940   | 1.0000   | 0.9547   | 0.8005   | 0.1014   | 0.1000   | 0.1022  
104      | 720.57     | 0.3021   | 1.0000   | 0.9473   | 0.8130   | 0.1014   | 0.1000   | 0.1022  
105      | 734.42     | 0.2892   | 1.0000   | 0.9620   | 0.8222   | 0.1014   | 0.1000   | 0.1023  
106      | 733.46     | 0.2886   | 1.0000   | 0.9620   | 0.8262   | 0.1014   | 0.1000   | 0.1023  
107      | 733.28     | 0.2938   | 1.0000   | 0.9573   | 0.8232   | 0.1014   | 0.1000   | 0.1023  
108      | 726.66     | 0.2933   | 1.0000   | 0.9520   | 0.8231   | 0.1015   | 0.1000   | 0.1023  
109      | 738.07     | 0.2871   | 1.0000   | 0.9587   | 0.8370   | 0.1015   | 0.1000   | 0.1023  
110      | 732.55     | 0.2951   | 1.0000   | 0.9600   | 0.8299   | 0.1015   | 0.1000   | 0.1024  
111      | 737.33     | 0.2841   | 1.0000   | 0.9627   | 0.8179   | 0.1015   | 0.1000   | 0.1024  
112      | 736.24     | 0.2841   | 1.0000   | 0.9600   | 0.8283   | 0.1015   | 0.1000   | 0.1024  
113      | 716.94     | 0.3164   | 1.0000   | 0.9500   | 0.7825   | 0.1015   | 0.1000   | 0.1024  
114      | 720.78     | 0.3072   | 1.0000   | 0.9513   | 0.8240   | 0.1015   | 0.1000   | 0.1024  
115      | 718.85     | 0.3116   | 1.0000   | 0.9533   | 0.8015   | 0.1016   | 0.1000   | 0.1025  
116      | 714.37     | 0.3188   | 1.0000   | 0.9493   | 0.7965   | 0.1016   | 0.1000   | 0.1025  
117      | 724.56     | 0.3041   | 1.0000   | 0.9607   | 0.7768   | 0.1016   | 0.1000   | 0.1025  
118      | 703.84     | 0.3278   | 1.0000   | 0.9420   | 0.7888   | 0.1016   | 0.1000   | 0.1025  
119      | 709.86     | 0.3266   | 1.0000   | 0.9447   | 0.7923   | 0.1017   | 0.1000   | 0.1026  
120      | 719.70     | 0.3118   | 1.0000   | 0.9580   | 0.8270   | 0.1017   | 0.1000   | 0.1026  
121      | 720.97     | 0.3065   | 1.0000   | 0.9500   | 0.8349   | 0.1017   | 0.1000   | 0.1026  
122      | 709.23     | 0.3268   | 1.0000   | 0.9467   | 0.8082   | 0.1017   | 0.1000   | 0.1026  
123      | 713.62     | 0.3175   | 1.0000   | 0.9527   | 0.7818   | 0.1017   | 0.1000   | 0.1027  
124      | 709.89     | 0.3252   | 1.0000   | 0.9480   | 0.7898   | 0.1017   | 0.1000   | 0.1027  
125      | 711.83     | 0.3188   | 1.0000   | 0.9553   | 0.8040   | 0.1018   | 0.1000   | 0.1027  
126      | 718.37     | 0.3114   | 1.0000   | 0.9533   | 0.7864   | 0.1018   | 0.1000   | 0.1027  
127      | 722.50     | 0.3047   | 1.0000   | 0.9567   | 0.8143   | 0.1018   | 0.1000   | 0.1028  
128      | 721.86     | 0.3081   | 1.0000   | 0.9553   | 0.8257   | 0.1018   | 0.1000   | 0.1028  
129      | 711.58     | 0.3197   | 1.0000   | 0.9487   | 0.8041   | 0.1018   | 0.1000   | 0.1028  
130      | 711.35     | 0.3149   | 1.0000   | 0.9467   | 0.8171   | 0.1018   | 0.1000   | 0.1028  
131      | 702.05     | 0.3424   | 1.0000   | 0.9467   | 0.7842   | 0.1019   | 0.1000   | 0.1029  
132      | 706.28     | 0.3273   | 1.0000   | 0.9413   | 0.8057   | 0.1019   | 0.1000   | 0.1029  
133      | 713.57     | 0.3196   | 1.0000   | 0.9520   | 0.8078   | 0.1019   | 0.1000   | 0.1029  
134      | 719.72     | 0.3110   | 1.0000   | 0.9533   | 0.7965   | 0.1019   | 0.1000   | 0.1029  
135      | 695.49     | 0.3540   | 1.0000   | 0.9407   | 0.7711   | 0.1020   | 0.1000   | 0.1030  
136      | 701.56     | 0.3436   | 1.0000   | 0.9487   | 0.8034   | 0.1020   | 0.1000   | 0.1030  
137      | 716.24     | 0.3145   | 1.0000   | 0.9500   | 0.7920   | 0.1020   | 0.1000   | 0.1030  
138      | 722.28     | 0.3145   | 1.0000   | 0.9607   | 0.8033   | 0.1020   | 0.1000   | 0.1030  
139      | 719.25     | 0.3131   | 1.0000   | 0.9560   | 0.8041   | 0.1020   | 0.1000   | 0.1031  
140      | 711.65     | 0.3100   | 1.0000   | 0.9467   | 0.7948   | 0.1021   | 0.1000   | 0.1031  
141      | 715.18     | 0.3128   | 1.0000   | 0.9507   | 0.7853   | 0.1021   | 0.1000   | 0.1031  
142      | 710.07     | 0.3178   | 1.0000   | 0.9453   | 0.7978   | 0.1021   | 0.1000   | 0.1031  
143      | 680.41     | 0.3636   | 1.0000   | 0.9300   | 0.7819   | 0.1021   | 0.1000   | 0.1032  
144      | 704.69     | 0.3442   | 1.0000   | 0.9507   | 0.8114   | 0.1021   | 0.1000   | 0.1032  
145      | 702.76     | 0.3391   | 1.0000   | 0.9440   | 0.7873   | 0.1022   | 0.1000   | 0.1032  
146      | 701.69     | 0.3361   | 1.0000   | 0.9460   | 0.8138   | 0.1022   | 0.1000   | 0.1033  
147      | 703.95     | 0.3341   | 1.0000   | 0.9460   | 0.7857   | 0.1022   | 0.1000   | 0.1033  
148      | 701.11     | 0.3377   | 1.0000   | 0.9440   | 0.7974   | 0.1022   | 0.1000   | 0.1033  
149      | 705.29     | 0.3395   | 1.0000   | 0.9513   | 0.7773   | 0.1022   | 0.1000   | 0.1033  
150      | 692.86     | 0.3519   | 1.0000   | 0.9440   | 0.7847   | 0.1023   | 0.1000   | 0.1034  
151      | 696.78     | 0.3495   | 1.0000   | 0.9453   | 0.7999   | 0.1023   | 0.1000   | 0.1034  
152      | 696.79     | 0.3476   | 1.0000   | 0.9433   | 0.7851   | 0.1023   | 0.1000   | 0.1034  
153      | 687.29     | 0.3619   | 1.0000   | 0.9373   | 0.7746   | 0.1023   | 0.1000   | 0.1034  
154      | 703.08     | 0.3320   | 1.0000   | 0.9440   | 0.8211   | 0.1023   | 0.1000   | 0.1035  
155      | 699.26     | 0.3461   | 1.0000   | 0.9453   | 0.7905   | 0.1024   | 0.1000   | 0.1035  
156      | 706.52     | 0.3384   | 1.0000   | 0.9513   | 0.7971   | 0.1024   | 0.1000   | 0.1035  
157      | 693.79     | 0.3493   | 1.0000   | 0.9413   | 0.7756   | 0.1024   | 0.1000   | 0.1036  
158      | 701.34     | 0.3413   | 1.0000   | 0.9400   | 0.7989   | 0.1024   | 0.1000   | 0.1036  
159      | 697.88     | 0.3500   | 1.0000   | 0.9473   | 0.7973   | 0.1025   | 0.1000   | 0.1036  
160      | 686.13     | 0.3612   | 1.0000   | 0.9333   | 0.8010   | 0.1025   | 0.1000   | 0.1036  
161      | 690.29     | 0.3589   | 1.0000   | 0.9447   | 0.7688   | 0.1025   | 0.1000   | 0.1037  
162      | 707.10     | 0.3333   | 1.0000   | 0.9467   | 0.7958   | 0.1025   | 0.1000   | 0.1037  
163      | 703.10     | 0.3419   | 1.0000   | 0.9473   | 0.7954   | 0.1025   | 0.1000   | 0.1037  
164      | 695.73     | 0.3518   | 1.0000   | 0.9413   | 0.7851   | 0.1026   | 0.1000   | 0.1038  
165      | 698.69     | 0.3462   | 1.0000   | 0.9460   | 0.7798   | 0.1026   | 0.1000   | 0.1038  
166      | 696.44     | 0.3450   | 1.0000   | 0.9393   | 0.7729   | 0.1026   | 0.1000   | 0.1038  
167      | 701.02     | 0.3401   | 1.0000   | 0.9420   | 0.8026   | 0.1026   | 0.1000   | 0.1038  
168      | 695.11     | 0.3520   | 1.0000   | 0.9427   | 0.7687   | 0.1027   | 0.1000   | 0.1039  
169      | 682.84     | 0.3623   | 1.0000   | 0.9320   | 0.7916   | 0.1027   | 0.1000   | 0.1039  
170      | 698.46     | 0.3408   | 1.0000   | 0.9460   | 0.8022   | 0.1027   | 0.1000   | 0.1039  
171      | 697.99     | 0.3512   | 1.0000   | 0.9473   | 0.8019   | 0.1027   | 0.1000   | 0.1040  
172      | 693.89     | 0.3488   | 1.0000   | 0.9407   | 0.7846   | 0.1028   | 0.1000   | 0.1040  
173      | 704.91     | 0.3418   | 1.0000   | 0.9553   | 0.7973   | 0.1028   | 0.1000   | 0.1040  
174      | 703.22     | 0.3351   | 1.0000   | 0.9473   | 0.8170   | 0.1028   | 0.1000   | 0.1040  
175      | 696.10     | 0.3465   | 1.0000   | 0.9447   | 0.7866   | 0.1028   | 0.1000   | 0.1041  
176      | 699.96     | 0.3462   | 1.0000   | 0.9500   | 0.7896   | 0.1028   | 0.1000   | 0.1041  
177      | 692.39     | 0.3458   | 1.0000   | 0.9420   | 0.7876   | 0.1029   | 0.1000   | 0.1041  
178      | 692.46     | 0.3479   | 1.0000   | 0.9400   | 0.8009   | 0.1029   | 0.1000   | 0.1041  
179      | 700.30     | 0.3414   | 1.0000   | 0.9453   | 0.7948   | 0.1029   | 0.1000   | 0.1042  
180      | 701.64     | 0.3400   | 1.0000   | 0.9440   | 0.8063   | 0.1029   | 0.1000   | 0.1042  
181      | 687.64     | 0.3607   | 1.0000   | 0.9413   | 0.8001   | 0.1029   | 0.1000   | 0.1042  
182      | 682.03     | 0.3660   | 1.0000   | 0.9360   | 0.7884   | 0.1030   | 0.1000   | 0.1043  
183      | 674.27     | 0.3720   | 1.0000   | 0.9300   | 0.7711   | 0.1030   | 0.1000   | 0.1043  
184      | 684.07     | 0.3580   | 1.0000   | 0.9320   | 0.7924   | 0.1030   | 0.1000   | 0.1043  
185      | 678.74     | 0.3730   | 1.0000   | 0.9300   | 0.7937   | 0.1030   | 0.1000   | 0.1044  
186      | 682.11     | 0.3592   | 1.0000   | 0.9273   | 0.7868   | 0.1031   | 0.1000   | 0.1044  
187      | 687.91     | 0.3691   | 1.0000   | 0.9447   | 0.8035   | 0.1031   | 0.1000   | 0.1044  
188      | 690.57     | 0.3610   | 1.0000   | 0.9373   | 0.8233   | 0.1031   | 0.1000   | 0.1045  
189      | 676.52     | 0.3766   | 1.0000   | 0.9313   | 0.7982   | 0.1031   | 0.1000   | 0.1045  
190      | 699.65     | 0.3531   | 1.0000   | 0.9540   | 0.7908   | 0.1031   | 0.1000   | 0.1045  
191      | 680.05     | 0.3657   | 1.0000   | 0.9307   | 0.7856   | 0.1032   | 0.1000   | 0.1046  
192      | 682.64     | 0.3666   | 1.0000   | 0.9367   | 0.7786   | 0.1032   | 0.1000   | 0.1046  
193      | 684.30     | 0.3736   | 1.0000   | 0.9373   | 0.7845   | 0.1032   | 0.1000   | 0.1046  
194      | 694.07     | 0.3580   | 1.0000   | 0.9493   | 0.7780   | 0.1032   | 0.1000   | 0.1046  
195      | 691.94     | 0.3608   | 1.0000   | 0.9420   | 0.7948   | 0.1032   | 0.1000   | 0.1047  
196      | 688.93     | 0.3646   | 1.0000   | 0.9500   | 0.7599   | 0.1033   | 0.1000   | 0.1047  
197      | 683.78     | 0.3668   | 1.0000   | 0.9407   | 0.7690   | 0.1033   | 0.1000   | 0.1047  
198      | 684.57     | 0.3691   | 1.0000   | 0.9373   | 0.7724   | 0.1033   | 0.1000   | 0.1048  
199      | 686.63     | 0.3674   | 1.0000   | 0.9427   | 0.7786   | 0.1034   | 0.1000   | 0.1048  
200      | 675.50     | 0.3734   | 1.0000   | 0.9280   | 0.7739   | 0.1034   | 0.1000   | 0.1048  
201      | 697.51     | 0.3639   | 1.0000   | 0.9527   | 0.8096   | 0.1034   | 0.1000   | 0.1048  
202      | 686.04     | 0.3600   | 1.0000   | 0.9347   | 0.8116   | 0.1034   | 0.1000   | 0.1049  
203      | 679.82     | 0.3694   | 1.0000   | 0.9327   | 0.7805   | 0.1034   | 0.1000   | 0.1049  
204      | 686.20     | 0.3643   | 1.0000   | 0.9400   | 0.7929   | 0.1035   | 0.1000   | 0.1049  
205      | 692.78     | 0.3536   | 1.0000   | 0.9367   | 0.7805   | 0.1035   | 0.1000   | 0.1050  
206      | 702.30     | 0.3337   | 1.0000   | 0.9473   | 0.8169   | 0.1035   | 0.1000   | 0.1050  
207      | 707.44     | 0.3296   | 1.0000   | 0.9460   | 0.8158   | 0.1035   | 0.1000   | 0.1050  
208      | 705.72     | 0.3278   | 1.0000   | 0.9480   | 0.7927   | 0.1035   | 0.1000   | 0.1051  
209      | 698.41     | 0.3395   | 1.0000   | 0.9427   | 0.7706   | 0.1036   | 0.1000   | 0.1051  
210      | 711.68     | 0.3258   | 1.0000   | 0.9533   | 0.8037   | 0.1036   | 0.1000   | 0.1051  
211      | 702.47     | 0.3366   | 1.0000   | 0.9473   | 0.8180   | 0.1036   | 0.1000   | 0.1051  
212      | 698.32     | 0.3431   | 1.0000   | 0.9400   | 0.7962   | 0.1036   | 0.1000   | 0.1052  
213      | 709.93     | 0.3189   | 1.0000   | 0.9453   | 0.7979   | 0.1036   | 0.1000   | 0.1052  
214      | 709.67     | 0.3244   | 1.0000   | 0.9480   | 0.8095   | 0.1036   | 0.1000   | 0.1052  
215      | 706.92     | 0.3212   | 1.0000   | 0.9453   | 0.7797   | 0.1037   | 0.1000   | 0.1052  
216      | 697.58     | 0.3464   | 1.0000   | 0.9380   | 0.7755   | 0.1037   | 0.1000   | 0.1053  
217      | 704.63     | 0.3265   | 1.0000   | 0.9440   | 0.8010   | 0.1037   | 0.1000   | 0.1053  
218      | 703.37     | 0.3363   | 1.0000   | 0.9427   | 0.8077   | 0.1037   | 0.1000   | 0.1053  
219      | 705.16     | 0.3346   | 1.0000   | 0.9473   | 0.8025   | 0.1037   | 0.1000   | 0.1054  
220      | 717.48     | 0.3185   | 1.0000   | 0.9527   | 0.7827   | 0.1038   | 0.1000   | 0.1054  
221      | 712.93     | 0.3246   | 1.0000   | 0.9560   | 0.7891   | 0.1038   | 0.1000   | 0.1054  
222      | 704.69     | 0.3402   | 1.0000   | 0.9527   | 0.7808   | 0.1038   | 0.1000   | 0.1054  
223      | 711.71     | 0.3237   | 1.0000   | 0.9553   | 0.8094   | 0.1038   | 0.1000   | 0.1054  
224      | 708.59     | 0.3313   | 1.0000   | 0.9553   | 0.7855   | 0.1038   | 0.1000   | 0.1055  
225      | 702.40     | 0.3327   | 1.0000   | 0.9427   | 0.7822   | 0.1039   | 0.1000   | 0.1055  
226      | 706.49     | 0.3336   | 1.0000   | 0.9507   | 0.8110   | 0.1039   | 0.1000   | 0.1055  
227      | 717.17     | 0.3231   | 1.0000   | 0.9560   | 0.8027   | 0.1039   | 0.1000   | 0.1055  
228      | 707.22     | 0.3405   | 1.0000   | 0.9533   | 0.7858   | 0.1039   | 0.1000   | 0.1056  
229      | 716.81     | 0.3255   | 1.0000   | 0.9580   | 0.7882   | 0.1039   | 0.1000   | 0.1056  
230      | 707.42     | 0.3287   | 1.0000   | 0.9527   | 0.7977   | 0.1040   | 0.1000   | 0.1056  
231      | 712.31     | 0.3273   | 1.0000   | 0.9527   | 0.7951   | 0.1040   | 0.1000   | 0.1056  
232      | 719.20     | 0.3210   | 1.0000   | 0.9613   | 0.8058   | 0.1040   | 0.1000   | 0.1057  
233      | 711.99     | 0.3203   | 1.0000   | 0.9507   | 0.7870   | 0.1040   | 0.1000   | 0.1057  
234      | 708.75     | 0.3300   | 1.0000   | 0.9513   | 0.7884   | 0.1040   | 0.1000   | 0.1057  
235      | 707.98     | 0.3315   | 1.0000   | 0.9487   | 0.7869   | 0.1041   | 0.1000   | 0.1057  
236      | 701.79     | 0.3411   | 1.0000   | 0.9507   | 0.7835   | 0.1041   | 0.1000   | 0.1058  
237      | 704.25     | 0.3351   | 1.0000   | 0.9487   | 0.7860   | 0.1041   | 0.1000   | 0.1058  
238      | 713.64     | 0.3283   | 1.0000   | 0.9533   | 0.8131   | 0.1041   | 0.1000   | 0.1058  
239      | 711.42     | 0.3259   | 1.0000   | 0.9540   | 0.8020   | 0.1041   | 0.1000   | 0.1058  
240      | 711.75     | 0.3267   | 1.0000   | 0.9507   | 0.8082   | 0.1042   | 0.1000   | 0.1059  
